2022-05-15 13:05:661 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:296 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:449 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.2 GHz Intel Pentium Dual-Core E2200[[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:579 INFO  BuildYourOwnComputerPage :64 - Select RAM: 2 GB[[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:673 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:777 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:878 INFO  BuildYourOwnComputerPage :79 - Select Software: Microsoft Office [+$50.00][[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:968 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:805 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (95fc4e91a68bc06acc84b414a82242ca)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:767 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:455 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:227 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:561 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:667 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:778 INFO  BuildYourOwnComputerPage :64 - Select RAM: 4GB [+$20.00][[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:881 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 400 GB [+$100.00][[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:984 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Premium [+$60.00][[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:84 INFO  BuildYourOwnComputerPage :79 - Select Software: Acrobat Reader [+$10.00][[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:178 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:479 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (35a626d73c1765252a6ecaf0a12c9a00)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:552 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:535 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:253 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:548 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:637 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:751 INFO  BuildYourOwnComputerPage :64 - Select RAM: 8GB [+$60.00][[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:861 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:944 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:37 INFO  BuildYourOwnComputerPage :79 - Select Software: Total Commander [+$5.00][[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:123 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:25 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (177a8d703dc9b0982fd6060b7d4149c7)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:41 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:804 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (283c21795080b1d78aec44da2ab22da1)] -> link text: Log in]
2022-05-15 20:05:854 INFO  LoginPage :41 - Getting text from: [[ChromeDriver: chrome on WINDOWS (283c21795080b1d78aec44da2ab22da1)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 20:05:740 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:356 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (19c73336f3810d52b7dc6bea666cd6e3)] -> link text: Log in]
2022-05-15 20:05:511 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (19c73336f3810d52b7dc6bea666cd6e3)] -> id: Email]
2022-05-15 20:05:610 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (19c73336f3810d52b7dc6bea666cd6e3)] -> name: Password]
2022-05-15 20:05:185 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (19c73336f3810d52b7dc6bea666cd6e3)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:232 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (19c73336f3810d52b7dc6bea666cd6e3)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:142 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:886 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (fde971e60ef5876d74950b5dae221d99)] -> link text: Log in]
2022-05-15 20:05:49 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (fde971e60ef5876d74950b5dae221d99)] -> id: Email]
2022-05-15 20:05:133 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (fde971e60ef5876d74950b5dae221d99)] -> name: Password]
2022-05-15 20:05:738 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (fde971e60ef5876d74950b5dae221d99)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:790 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (fde971e60ef5876d74950b5dae221d99)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:826 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:218 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (12ca2fe64a38d353f5ab24f2fa326e4b)] -> link text: Log in]
2022-05-15 20:05:335 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (12ca2fe64a38d353f5ab24f2fa326e4b)] -> id: Email]
2022-05-15 20:05:439 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (12ca2fe64a38d353f5ab24f2fa326e4b)] -> name: Password]
2022-05-15 20:05:64 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (12ca2fe64a38d353f5ab24f2fa326e4b)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:108 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (12ca2fe64a38d353f5ab24f2fa326e4b)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:136 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:741 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (888599c6ea7aacf8d42c199e5339acee)] -> link text: Log in]
2022-05-15 20:05:863 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (888599c6ea7aacf8d42c199e5339acee)] -> id: Email]
2022-05-15 20:05:03 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (888599c6ea7aacf8d42c199e5339acee)] -> name: Password]
2022-05-15 20:05:777 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (888599c6ea7aacf8d42c199e5339acee)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:822 INFO  HomePage :50 - Getting text from: [[ChromeDriver: chrome on WINDOWS (888599c6ea7aacf8d42c199e5339acee)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 20:05:830 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:317 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> link text: Log in]
2022-05-15 20:05:428 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> id: Email]
2022-05-15 20:05:553 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> name: Password]
2022-05-15 20:05:371 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:180 INFO  HomePage :46 - Clicking on logout link: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 20:05:212 INFO  HomePage :55 - Getting text from: [[ChromeDriver: chrome on WINDOWS (7d4d1152ff05d3fe97159f6688ebd2a1)] -> link text: Log in]
2022-05-15 20:05:307 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:708 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (0f5c7ef7c1ac6a1d017142d66eb018c5)] -> link text: Register]
2022-05-15 20:05:729 INFO  RegisterPage :92 - Getting text from: [[ChromeDriver: chrome on WINDOWS (0f5c7ef7c1ac6a1d017142d66eb018c5)] -> xpath: //h1[normalize-space()='Register']]
2022-05-15 20:05:733 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:374 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> link text: Register]
2022-05-15 20:05:501 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:532 INFO  RegisterPage :152 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 20:05:573 INFO  RegisterPage :157 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //span[@id='LastName-error']]
2022-05-15 20:05:612 INFO  RegisterPage :162 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //span[@id='Email-error']]
2022-05-15 20:05:648 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:688 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5de67d2adaf659177e0efe9def88abde)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:790 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:545 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> link text: Register]
2022-05-15 20:05:613 INFO  RegisterPage :99 - Selecting Gender radio button: male[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //div[@id='gender']]
2022-05-15 20:05:736 INFO  RegisterPage :104 - Enter First name: Munir[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //input[@id='FirstName']]
2022-05-15 20:05:879 INFO  RegisterPage :109 - Enter Last name: Shah[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //input[@id='LastName']]
2022-05-15 20:05:05 INFO  RegisterPage :114 - Enter date of birth details: 11[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-15 20:05:105 INFO  RegisterPage :116 - Enter month of birth details: November[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-15 20:05:202 INFO  RegisterPage :118 - Enter year of birth details:1987[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-15 20:05:323 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> id: Email]
2022-05-15 20:05:455 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> name: Password]
2022-05-15 20:05:573 INFO  RegisterPage :133 - Enter confirmed password: Asdfg909[[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 20:05:226 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (7df5364c3c283cb0056efa7b56bfb1c8)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:255 INFO  RegisterPage :142 - Getting text from: Proxy element for: DefaultElementLocator 'By.xpath: //div[contains(text(),'Your registration completed')]'
2022-05-15 20:05:452 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:448 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:524 INFO  ComputerPage :37 - Getting text from: [[ChromeDriver: chrome on WINDOWS (e2333fc13fc786d3834c79346af741b1)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 20:05:483 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:428 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:47 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:79 INFO  DesktopsPage :40 - Getting text from: [[ChromeDriver: chrome on WINDOWS (7c5a56ef8a11381a11312ded78dd8a4d)] -> xpath: //h1[normalize-space()='Desktops']]
2022-05-15 20:05:09 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:972 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:511 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:522 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:616 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.2 GHz Intel Pentium Dual-Core E2200[[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:705 INFO  BuildYourOwnComputerPage :64 - Select RAM: 2 GB[[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:770 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:829 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:887 INFO  BuildYourOwnComputerPage :79 - Select Software: Microsoft Office [+$50.00][[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:948 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:204 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (00145d75df71931d70ab5e056c24dbc6)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:114 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:28 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:561 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:735 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:784 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:851 INFO  BuildYourOwnComputerPage :64 - Select RAM: 4GB [+$20.00][[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:934 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 400 GB [+$100.00][[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:999 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Premium [+$60.00][[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:58 INFO  BuildYourOwnComputerPage :79 - Select Software: Acrobat Reader [+$10.00][[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:107 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //button[@id='add-to-cart-button-1']]
